Sale Date,City,Zip Code,Year Built,Bed,Bath,Sale Price,Square Feet,Lot Size,$/SqFt,$/SF
2021-06-28,Portland,97229,2021,4,3.0,789320,2237,4791,352.8475637013858,352.85
2020-09-15,Portland,97229,1993,3,2.0,662500,2199,8712,301.2733060482037,301.27
2021-05-13,Portland,97214,1908,4,3.0,848000,2328,4356,364.26116838487974,364.26
2020-11-24,Portland,97229,1976,3,4.0,665000,3295,11761,201.82094081942336,201.82
2020-09-15,Portland,97229,2004,5,4.0,1570000,5460,12632,287.54578754578756,287.55
2020-09-13,Portland,97229,2002,4,6.0,1140000,5399,9583,211.15021300240787,211.15
2020-11-23,Portland,97225,2007,4,4.0,1360000,3869,20908,351.5120186094598,351.51
2020-09-10,Portland,97229,1988,4,3.0,779900,3027,12632,257.6478361413941,257.65
2021-05-04,Portland,97202,2016,5,3.0,900000,2631,3920,342.0752565564424,342.08
2020-09-10,Portland,97229,1973,5,3.0,725000,2829,7840,256.2743018734535,256.27
2021-05-04,Portland,97215,1940,4,3.0,805000,2728,7840,295.0879765395894,295.09
2020-09-10,Portland,97229,1995,5,3.0,1085000,4006,15245,270.8437343984024,270.84
2020-11-23,Portland,97229,1996,4,3.0,920000,3359,15681,273.8910389997023,273.89
2020-09-09,Portland,97225,1984,4,3.0,660000,2278,10018,289.7278314310799,289.73
2020-11-23,Portland,97229,1994,4,3.0,677000,3557,8276,190.3289288726455,190.33
2020-09-07,Portland,97229,2000,5,3.0,835000,3259,7840,256.21356244246704,256.21
2020-08-30,Portland,97229,1958,4,4.0,850000,2921,9583,290.9962341663814,291.0
2020-11-23,Portland,97210,1927,4,4.0,1106700,5103,13939,216.8724279835391,216.87
2021-04-28,Portland,97202,1945,3,2.0,750000,1975,8276,379.746835443038,379.75
2020-08-27,Portland,97229,2004,4,3.0,955888,3850,7840,248.2825974025974,248.28
2021-04-26,Portland,97206,2009,4,3.0,835000,2662,4356,313.6739293764087,313.67
2020-11-19,Portland,97229,1999,5,6.0,1885000,6746,33541,279.4248443522087,279.42
2020-08-27,Portland,97229,1996,4,3.0,685000,2835,7405,241.62257495590828,241.62
2020-08-27,Portland,97229,2002,4,3.0,699000,3363,4791,207.85013380909902,207.85
2020-11-19,Portland,97229,1999,5,4.0,1099000,4508,20037,243.7888198757764,243.79
2020-08-24,Portland,97229,2005,4,3.0,665000,2700,5227,246.2962962962963,246.3
2021-04-18,Portland,97202,1892,5,2.0,1195000,4956,20037,241.1218724778047,241.12
2020-11-18,Portland,97210,1926,3,4.0,899500,2123,4791,423.69288742345736,423.69
2020-08-21,Portland,97229,2014,4,4.0,789900,3444,6969,229.3554006968641,229.36
2021-04-15,Portland,97202,1951,3,2.0,693000,2304,4791,300.78125,300.78
2020-08-21,Portland,97229,2003,4,3.0,1250000,3950,9147,316.45569620253167,316.46
2020-11-18,Portland,97229,1993,5,4.0,674060,3916,10890,172.1297242083759,172.13
2020-08-21,Portland,97229,2015,6,4.0,842500,3785,5227,222.5891677675033,222.59
2020-11-15,Portland,97229,1952,6,4.0,930000,3914,14810,237.60858456821666,237.61
2020-08-19,Portland,97229,1992,4,3.0,661500,2780,11325,237.9496402877698,237.95
2021-04-09,Portland,97202,1927,2,2.0,715000,2926,6098,244.3609022556391,244.36
2020-11-15,Portland,97229,1999,4,5.0,960000,3875,17859,247.74193548387098,247.74
2021-04-06,Portland,97202,1907,5,4.0,850000,2832,4791,300.1412429378531,300.14
2020-11-10,Portland,97205,2001,2,3.0,880000,2518,5662,349.4837172359015,349.48
2020-08-16,Portland,97229,2017,5,4.0,742500,3450,3920,215.2173913043478,215.22
2021-03-31,Portland,97202,1924,3,2.0,680000,1430,4791,475.5244755244755,475.52
2020-11-09,Portland,97229,2019,4,4.0,851250,4026,6098,211.4381520119225,211.44
2021-03-23,Portland,97219,2012,4,4.0,680000,2372,7405,286.6779089376054,286.68
2020-11-05,Portland,97229,2017,4,4.0,1535000,3917,6098,391.8815419964258,391.88
2021-03-18,Portland,97202,2016,3,3.0,830000,2459,3920,337.53558357055715,337.54
2020-11-05,Portland,97229,2012,4,4.0,1495000,4066,14374,367.683226758485,367.68
2021-03-18,Portland,97202,1904,4,2.0,770000,2298,4791,335.0739773716275,335.07
2020-11-05,Portland,97229,1960,4,3.0,655000,2408,10018,272.00996677740864,272.01
2020-11-05,Portland,97229,1994,4,7.0,1800000,6329,37492,284.4051192921473,284.41
2020-11-04,Portland,97229,2004,4,3.0,1175000,4443,52707,264.4609498086878,264.46
2021-03-09,Portland,97202,1935,3,3.0,925000,3000,4791,308.3333333333333,308.33
2020-11-02,Portland,97229,2019,4,4.0,895000,3684,6534,242.94245385450597,242.94
2020-10-30,Portland,97229,1938,3,2.0,1673000,2100,317116,796.6666666666666,796.67
2021-03-01,Portland,97202,1927,5,3.0,950000,3150,5227,301.58730158730157,301.59
2020-10-30,Portland,97229,1996,4,3.0,941000,3831,16552,245.62777342730357,245.63
2021-02-23,Portland,97214,1928,3,2.0,832000,2349,5227,354.19327373350364,354.19
2020-10-30,Portland,97210,1986,3,3.0,892000,2350,4791,379.5744680851064,379.57
2020-10-30,Portland,97210,1974,5,3.0,1153700,2673,4791,431.6124205013094,431.61
2021-07-13,Portland,97214,1924,2,1.0,725000,1746,5227,415.2348224513173,415.23
2020-10-30,Portland,97210,2014,4,4.0,1575000,3516,4356,447.9522184300341,447.95
2020-10-29,Portland,97229,1997,4,4.0,960000,4412,8276,217.58839528558477,217.59
2021-02-21,Portland,97219,1990,4,4.0,1375300,4094,30056,335.9306301905227,335.93
2020-10-27,Portland,97229,1994,4,3.0,700000,2510,7840,278.8844621513944,278.88
2021-02-21,Portland,97202,1912,3,3.0,728000,2694,4791,270.2301410541945,270.23
2020-10-27,Portland,97229,2000,4,4.0,766000,3553,10018,215.5924570785252,215.59
2021-02-21,Portland,97214,2012,5,4.0,1099000,3029,3484,362.8260151865302,362.83
2021-02-23,Portland,97202,1929,3,2.0,985885,3178,7405,310.2218376337319,310.22
2020-10-25,Portland,97229,2006,4,4.0,845000,3244,17424,260.4808877928483,260.48
2020-10-22,Portland,97210,1958,3,3.0,1100000,2502,28749,439.6482813749001,439.65
2021-02-23,Portland,97214,1924,3,2.0,660000,1656,5227,398.5507246376812,398.55
2021-02-23,Portland,97239,1970,5,3.0,715000,2750,12632,260.0,260.0
2020-10-19,Portland,97221,2016,4,4.0,1445000,3848,10018,375.5197505197505,375.52
2020-10-16,Portland,97229,1996,5,4.0,845000,3987,6969,211.93880110358666,211.94
2020-10-15,Portland,97205,1926,4,3.0,725000,3422,5227,211.864406779661,211.86
2021-02-24,Portland,97202,1945,4,2.0,675000,2472,4791,273.05825242718447,273.06
2021-02-23,Portland,97202,1932,4,4.0,1300000,3688,6969,352.4945770065076,352.49
2020-10-15,Portland,97225,1969,4,3.0,733500,3080,20908,238.14935064935065,238.15
2021-02-24,Portland,97214,1912,5,2.0,964740,3625,5227,266.1351724137931,266.14
2020-10-08,Portland,97210,1958,4,3.0,750000,4288,10890,174.90671641791045,174.91
2021-02-26,Portland,97202,1912,4,3.0,745000,3004,5227,248.00266311584554,248.0
2021-02-26,Portland,97202,1926,3,3.0,660000,1930,4356,341.96891191709847,341.97
2021-02-26,Portland,97266,2000,4,4.0,718900,3614,13503,198.9208633093525,198.92
2020-10-05,Portland,97229,1985,5,3.0,712999,3894,10018,183.1019517205958,183.1
2020-09-29,Portland,97210,1913,2,2.0,810000,1966,4356,412.00406917599184,412.0
2020-09-29,Portland,97229,1999,6,4.0,975000,4450,11761,219.1011235955056,219.1
2020-08-26,Portland,97229,2001,4,4.0,830000,4169,7405,199.08851043415686,199.09
2020-08-19,Portland,97229,1967,4,4.0,870000,3534,14374,246.17996604414262,246.18
2020-09-29,Portland,97229,1993,4,4.0,1000000,3216,27878,310.9452736318408,310.95
2020-07-30,Portland,97229,2005,4,4.0,870000,3668,87555,237.18647764449292,237.19
2020-07-30,Portland,97210,2011,4,4.0,1316000,3858,73180,341.10938310005184,341.11
2021-06-17,Portland,97229,2021,4,3.0,725000,2533,6534,286.2218712988551,286.22
2021-03-23,Portland,97202,1922,5,2.0,760000,3006,4791,252.82767797737858,252.83
2020-07-27,Portland,97210,1956,4,5.0,1398000,5425,18730,257.6958525345622,257.7
2020-07-27,Portland,97210,1904,5,3.0,1467000,5014,4791,292.58077383326685,292.58
2020-07-30,Portland,97210,1908,4,3.0,1535000,4474,4791,343.09342869915065,343.09
2020-07-30,Portland,97225,2010,5,4.0,830000,3801,6534,218.36358852933438,218.36
2020-07-24,Portland,97210,1952,3,3.0,1300000,2389,20037,544.1607367099205,544.16
2020-07-30,Portland,97210,1981,3,4.0,875000,3615,12632,242.04702627939142,242.05
2020-07-30,Portland,97229,1995,4,3.0,1000000,3432,8276,291.3752913752914,291.38
2020-07-30,Portland,97229,1996,5,3.0,890000,3505,10890,253.92296718972895,253.92
2020-08-07,Portland,97229,1976,4,3.0,730000,3176,10018,229.84886649874056,229.85
2020-08-07,Portland,97229,2002,5,4.0,705000,3311,9583,212.9266082754455,212.93
2020-08-10,Portland,97229,2000,4,3.0,925000,3629,10018,254.8911545880408,254.89
2020-08-11,Portland,97210,1977,2,2.0,765000,1918,6098,398.8529718456726,398.85
2020-08-13,Portland,97229,1998,4,5.0,1210000,6533,14810,185.21353130261747,185.21
2020-08-13,Portland,97229,1996,5,4.0,1175000,5525,12632,212.66968325791856,212.67
2020-08-11,Portland,97210,1913,4,4.0,1000000,3481,10018,287.2737719046251,287.27
2020-08-13,Portland,97210,1997,4,6.0,931000,3533,15245,263.5154259835834,263.52
2020-08-16,Portland,97229,1976,4,3.0,785000,3400,11325,230.88235294117646,230.88
2020-08-13,Portland,97210,2007,4,4.0,1130000,3983,4791,283.70574943509916,283.71
2020-08-19,Portland,97210,1908,4,4.0,1096000,5861,4791,186.99880566456235,187.0
2020-08-19,Portland,97229,1999,4,4.0,920000,4540,12632,202.6431718061674,202.64
2020-08-16,Portland,97210,1989,2,2.0,707000,1750,25700,404.0,404.0
2020-08-18,Portland,97229,2000,4,4.0,985000,5803,10454,169.7397897639152,169.74
2020-08-19,Portland,97210,1927,3,2.0,830000,2000,3000,415.0,415.0
2020-08-21,Portland,97210,1983,3,3.0,1099000,2591,4791,424.160555769973,424.16
2020-08-21,Portland,97229,2020,5,4.0,1645000,4526,12632,363.4555899248785,363.46
2020-08-21,Portland,97210,1906,4,5.0,1267500,4127,4791,307.12381875454327,307.12
2020-08-24,Portland,97225,1981,4,4.0,835000,3337,10890,250.22475277195085,250.22
2020-08-27,Portland,97229,1998,4,3.0,720000,2635,5662,273.2447817836812,273.24
2020-08-30,Portland,97229,1971,5,3.0,665000,3134,15245,212.1888959795788,212.19
2020-08-24,Portland,97210,1927,4,4.0,910000,2927,5662,310.8985309190297,310.9
2020-08-26,Portland,97221,1979,3,3.0,1045850,2870,20473,364.4076655052265,364.41
2020-08-30,Portland,97229,2002,5,4.0,910000,3711,8276,245.21692266235516,245.22
2020-08-30,Portland,97229,1995,4,3.0,866125,3015,10018,287.2719734660033,287.27
2020-09-02,Portland,97229,1995,4,4.0,1190000,3962,20037,300.35335689045934,300.35
2020-08-30,Portland,97229,1998,4,3.0,700000,2644,5662,264.750378214826,264.75
2020-09-02,Portland,97229,2002,4,3.0,735000,3037,7405,242.01514652617715,242.02
2020-09-09,Portland,97205,1969,4,3.0,1050000,2229,10454,471.06325706594885,471.06
2020-07-28,Portland,97229,2000,4,3.0,665000,2753,7840,241.55466763530694,241.55
2020-09-13,Portland,97229,2000,5,4.0,740000,3118,6098,237.33162283515074,237.33
2020-09-10,Portland,97225,1983,5,4.0,675000,5462,13503,123.58110582204321,123.58
2020-09-18,Portland,97210,1913,5,5.0,1620000,4152,4356,390.1734104046243,390.17
2020-09-23,Portland,97210,1953,3,2.0,850000,3036,7405,279.97364953886694,279.97
2020-09-27,Portland,97210,1993,3,3.0,1975000,5231,10890,377.55687249091955,377.56
2020-09-24,Portland,97229,2013,4,3.0,845000,3886,6969,217.44724652599075,217.45
2020-09-30,Portland,97205,1963,3,3.0,1165000,2662,8600,437.640871525169,437.64
2020-09-18,Portland,97210,1981,3,3.0,760000,2201,5662,345.2975920036347,345.3
2020-09-24,Portland,97229,1966,5,3.0,750000,2780,17859,269.7841726618705,269.78
2020-09-30,Portland,97210,1992,3,4.0,1400000,5236,211265,267.379679144385,267.38
2020-09-30,Portland,97210,2011,3,3.0,2600000,4448,4791,584.5323741007194,584.53
2020-10-02,Portland,97210,2020,4,4.0,2550000,3815,28314,668.4141546526868,668.41
2020-10-02,Portland,97210,1929,4,2.0,1090000,3312,4791,329.1062801932367,329.11
2020-10-02,Portland,97210,1947,3,3.0,1112500,2241,4791,496.4301651048639,496.43
2020-09-30,Portland,97210,1938,4,6.0,3900000,6697,12196,582.3503061072122,582.35
2020-10-05,Portland,97210,1983,3,3.0,765000,2286,19166,334.6456692913386,334.65
2020-10-02,Portland,97221,1994,3,4.0,1450000,3598,117612,403.0016675931073,403.0
2020-10-05,Portland,97229,1998,4,3.0,820000,3192,11325,256.8922305764411,256.89
2021-03-01,Portland,97206,1936,4,2.0,655000,2722,4791,240.63188831741365,240.63
2021-03-01,Portland,97215,1923,3,2.0,738000,2052,4791,359.64912280701753,359.65
2021-02-26,Portland,97219,1978,3,2.0,710000,1892,4791,375.26427061310784,375.26
2021-03-01,Portland,97239,1978,4,3.0,830000,2256,7405,367.9078014184397,367.91
2021-03-03,Portland,97214,1908,3,2.0,675000,2364,2613,285.53299492385787,285.53
2021-03-01,Portland,97214,1911,3,2.0,875000,3159,3049,276.98638809749923,276.99
2021-03-04,Portland,97214,1927,4,3.0,880000,2720,4791,323.52941176470586,323.53
2021-03-04,Portland,97219,2009,4,4.5,1790000,4613,22651,388.03381747236074,388.03
2021-03-04,Portland,97239,1893,7,7.0,827000,5198,4791,159.09965371296653,159.1
2021-03-04,Portland,97202,1913,5,2.0,790000,3498,4791,225.84333905088621,225.84
2021-03-07,Portland,97202,2015,4,4.0,775000,2717,2613,285.24107471475895,285.24
2021-03-04,Portland,97202,1908,4,3.0,800000,2507,4791,319.10650179497406,319.11
2020-09-15,Portland,97229,1991,3,3.0,705000,2542,21344,277.34067663257275,277.34
2021-03-07,Portland,97202,2017,4,4.0,749999,2668,2613,281.1090704647676,281.11
2021-03-09,Portland,97219,2015,5,3.0,965000,3212,7405,300.4358655043587,300.44
2021-03-10,Portland,97239,1928,4,4.0,890000,4070,12196,218.67321867321868,218.67
2021-03-09,Portland,97219,1994,3,2.0,690000,1628,9147,423.8329238329238,423.83
2021-03-10,Portland,97215,1941,3,2.0,665000,2044,4791,325.3424657534247,325.34
2021-03-12,Portland,97206,2021,3,3.0,715000,2050,3484,348.780487804878,348.78
2021-03-15,Portland,97219,2008,5,5.0,2300000,7460,26136,308.31099195710453,308.31
2021-03-15,Portland,97219,1991,4,4.0,1565000,5137,41382,304.65252092661086,304.65
2021-03-15,Portland,97201,1907,6,7.0,3200000,7967,9583,401.65683444207355,401.66
2021-03-12,Portland,97214,1912,7,3.0,985000,5106,6534,192.91030160595378,192.91
2021-03-12,Portland,97201,1964,4,3.0,866788,2923,14374,296.5405405405405,296.54
2021-03-17,Portland,97214,1908,5,3.0,700500,3862,7840,181.38270326255827,181.38
2021-03-17,Portland,97239,2018,3,4.0,760000,2535,1875,299.8027613412229,299.8
2021-03-15,Portland,97202,1968,5,3.0,856602,3208,8712,267.0205735660848,267.02
2021-03-18,Portland,97206,2020,3,3.0,674800,2621,3920,257.4589851201831,257.46
2021-03-18,Portland,97214,1914,5,4.0,888000,3876,4791,229.10216718266253,229.1
2021-03-18,Portland,97215,1920,4,2.0,775000,3206,4791,241.73424828446662,241.73
2021-03-17,Portland,97202,1938,4,3.0,975000,2564,5662,380.26521060842435,380.27
2021-03-18,Portland,97201,1926,3,3.0,1095000,3374,4791,324.5406046235922,324.54
2021-03-17,Portland,97239,2017,4,4.0,760000,2537,1742,299.56641702798584,299.57
2021-03-18,Portland,97201,1908,3,4.0,857000,3380,8712,253.55029585798817,253.55
2021-03-18,Portland,97239,1940,3,3.0,865000,3328,14374,259.91586538461536,259.92
2021-03-18,Portland,97219,1950,5,2.0,682000,2469,9147,276.2251923855812,276.23
2021-03-18,Portland,97215,1926,4,2.0,672000,2151,4356,312.41283124128313,312.41
2021-03-18,Portland,97202,1911,3,2.0,706000,2678,3484,263.62957430918595,263.63
2021-03-18,Portland,97219,2007,4,4.0,830000,4325,6534,191.90751445086704,191.91
2021-03-21,Portland,97219,2019,4,5.0,3350000,5374,31363,623.3717901004838,623.37
2021-03-23,Portland,97206,1964,3,2.0,711000,2100,5227,338.57142857142856,338.57
2021-03-23,Portland,97214,1924,3,2.0,841000,2699,4791,311.5968877361986,311.6
2021-03-23,Portland,97206,2015,4,4.0,700000,2332,3484,300.1715265866209,300.17
2021-03-23,Portland,97202,1919,3,2.0,750000,2143,3484,349.9766682221185,349.98
2021-03-24,Portland,97266,1997,9,4.0,720000,3986,10018,180.6322127446061,180.63
2020-07-30,Portland,97229,1997,2,2.0,679900,2081,5662,326.71792407496395,326.72
2020-07-30,Portland,97229,1988,4,3.0,1100000,3944,16117,278.9046653144016,278.9
2021-03-24,Portland,97215,1935,3,2.0,825000,3106,5662,265.6149388280747,265.61
2021-03-26,Portland,97215,1922,6,3.0,1125000,4045,5662,278.1211372064277,278.12
2020-07-30,Portland,97229,1962,4,3.0,675000,2277,12196,296.44268774703556,296.44
2020-07-30,Portland,97229,2015,5,3.0,750000,3117,6098,240.61597690086623,240.62
2021-03-26,Portland,97206,2009,4,4.0,900000,3602,5227,249.8611882287618,249.86
2021-03-26,Portland,97202,1926,4,3.0,840000,3005,5662,279.5341098169717,279.53
2021-03-26,Portland,97214,1930,4,3.0,862250,2390,4791,360.77405857740587,360.77
2020-08-02,Portland,97229,2003,4,3.0,805000,3150,7405,255.55555555555554,255.56
2021-03-29,Portland,97201,1932,5,4.5,2500000,5335,13225,468.6035613870665,468.6
2020-08-07,Portland,97229,1989,4,4.0,865000,4070,16552,212.53071253071252,212.53
2020-07-30,Portland,97229,2016,5,4.0,695000,3144,5227,221.0559796437659,221.06
2021-03-29,Milwaukie,97267,1900,3,2.5,692000,3156,10890,219.26489226869455,219.26
2020-08-10,Portland,97229,1992,3,3.0,697000,2685,8712,259.5903165735568,259.59
2021-03-29,Portland,97267,1900,4,4.0,692000,3156,10890,219.26489226869455,219.26
2020-08-11,Portland,97229,1982,4,4.0,1476000,3781,20037,390.3729172176673,390.37
2021-03-29,Portland,97202,1938,5,4.0,1330000,5759,30491,230.94287202639347,230.94
2021-03-31,Portland,97201,1962,2,3.0,1168000,2543,13068,459.3000393236335,459.3
2021-03-31,Portland,97202,1944,3,2.0,686000,1906,5000,359.91605456453306,359.92
2020-08-13,Portland,97229,2000,4,3.0,799900,3511,7405,227.8268299629735,227.83
2021-03-31,Portland,97206,1944,3,3.0,659000,1836,4791,358.9324618736383,358.93
2021-03-31,Portland,97202,1924,4,2.0,700000,2184,7405,320.5128205128205,320.51
2020-08-16,Portland,97229,2013,7,5.0,810000,4224,5227,191.76136363636363,191.76
2020-08-19,Portland,97229,2018,4,3.0,707000,2637,4617,268.1076981418278,268.11
2020-08-19,Portland,97229,2006,5,4.0,839900,4255,5662,197.3913043478261,197.39
2021-03-31,Portland,97219,1948,3,2.0,775000,1913,24393,405.1228437009932,405.12
2021-03-31,Portland,97202,1926,3,2.0,910000,2332,7840,390.2229845626072,390.22
2021-04-01,Portland,97206,1910,4,2.0,790000,2503,4356,315.6212544946065,315.62
2021-04-01,Portland,97201,1907,3,2.0,735000,2240,6098,328.125,328.12
2021-04-01,Portland,97219,1981,4,4.0,1650000,4599,38332,358.7736464448793,358.77
2021-04-04,Portland,97219,1952,4,3.0,1100000,3877,19602,283.7245292752128,283.72
2021-04-01,Milwaukie,97267,1971,5,3.0,725000,2852,17859,254.20757363253858,254.21
2021-04-04,Portland,97202,1912,3,3.0,879000,2865,4791,306.8062827225131,306.81
2021-04-04,Portland,97202,1923,4,2.0,675000,2800,5227,241.07142857142858,241.07
2021-04-06,Portland,97202,1900,4,3.0,745000,2146,3049,347.1575023299161,347.16
2021-04-06,Portland,97236,1971,4,2.0,769000,3000,138085,256.3333333333333,256.33
2021-04-06,Portland,97206,1934,5,2.0,679000,2433,13503,279.0793259350596,279.08
2021-04-06,Portland,97202,1910,5,4.0,799950,2765,4791,289.3128390596745,289.31
2021-04-06,Portland,97202,1942,6,4.0,1265000,4210,12632,300.4750593824228,300.48
2021-04-06,Portland,97201,1910,5,5.0,1800000,5068,4791,355.1696921862668,355.17
2021-04-06,Portland,97214,1890,3,3.0,830000,2704,3920,306.9526627218935,306.95
2021-04-06,Portland,97219,2004,5,6.0,1702000,5639,22651,301.8265649937932,301.83
2021-04-06,Portland,97202,1910,5,4.0,860000,4051,4791,212.29326092322884,212.29
2021-04-06,Portland,97215,1940,4,3.0,852841,1550,3484,550.22,550.22
2021-04-06,Portland,97202,2014,4,3.0,791250,2521,4791,313.86354621182073,313.86
2021-04-08,Portland,97202,1929,3,2.0,952000,2474,5662,384.80194017784964,384.8
2021-04-09,Portland,97215,1901,3,2.0,660000,2206,4791,299.1840435176791,299.18
2021-04-09,Portland,97214,1910,10,4.0,780000,4382,4791,178.00091282519398,178.0
2021-04-09,Portland,97202,1924,3,2.0,707165,1726,4791,409.7132097334878,409.71
2021-04-12,Portland,97202,1939,4,3.0,920350,2864,4791,321.3512569832402,321.35
2021-04-12,Portland,97215,1927,4,3.0,907000,2300,3920,394.3478260869565,394.35
2021-04-12,Portland,97239,1950,4,3.0,789900,3552,6098,222.38175675675674,222.38
2021-04-14,Portland,97236,2015,6,4.0,745000,3683,6098,202.28074938908497,202.28
2021-04-14,Portland,97215,1984,4,3.0,685000,2209,4791,310.09506564056136,310.1
2021-04-14,Portland,97206,1972,3,2.0,765000,1625,6969,470.7692307692308,470.77
