,Sale Date,Home Type,City,Zip Code,Year Built,Bed,Bath,Sale Price,Property Tax Rate,Square Feet,Lot Size
16304,2021-05-28,Single Family,West Linn,97068,1994,3,3.0,650000,1.08,2909,11761
16305,2021-06-06,Single Family,Oregon City,97045,1925,4,3.0,715000,1.08,2522,44431
16306,2021-06-23,Single Family,Lake Oswego,97034,2011,4,4.0,1775000,1.08,3478,14810
16307,2021-06-22,Single Family,Lake Oswego,97034,2020,5,4.0,1900000,1.08,3922,6098
16308,2021-06-06,Single Family,Oregon City,97045,1976,3,2.0,675000,1.08,2524,11761
16309,2021-05-26,Single Family,West Linn,97068,1989,4,3.0,1350000,1.08,3405,158558
16310,2021-06-22,Single Family,Lake Oswego,97034,1978,4,4.0,1280000,1.08,4009,20908
16311,2021-05-26,Single Family,West Linn,97068,2015,4,3.0,650000,1.08,2264,5227
16312,2021-06-06,Single Family,Oregon City,97045,2008,3,3.0,775000,1.08,2996,10890
16313,2021-06-22,Single Family,Lake Oswego,97035,2011,5,3.0,935000,1.08,2686,10890
16314,2021-05-24,Single Family,West Linn,97068,1939,3,2.0,535000,1.08,1808,4791
16315,2021-06-20,Single Family,Lake Oswego,97035,1994,4,3.0,869000,1.08,2604,6969
16316,2021-06-20,Single Family,Lake Oswego,97034,1962,4,3.0,715000,1.08,2560,11325
16317,2021-06-03,Single Family,Oregon City,97045,1985,3,2.0,500000,1.08,1566,17859
16318,2021-05-23,Single Family,West Linn,97068,2004,4,3.0,675000,1.08,2876,3920
16320,2021-06-20,Single Family,Lake Oswego,97035,1988,3,3.0,875000,1.08,2650,9147
16321,2021-06-03,Single Family,Oregon City,97045,1996,4,2.0,676000,1.08,2334,13939
16322,2021-05-23,Single Family,West Linn,97068,1993,4,3.5,950000,1.08,5363,17564
16323,2021-06-03,Single Family,Oregon City,97045,1986,3,2.0,575000,1.08,1565,52272
16324,2021-05-23,Single Family,West Linn,97068,1948,2,1.0,580000,1.08,1475,45302
16325,2021-06-20,Single Family,Lake Oswego,97035,2012,5,3.0,718462,1.08,2655,6534
16326,2021-06-03,Single Family,Oregon City,97045,2000,4,2.0,777000,1.08,1841,131551
16327,2021-05-23,Single Family,West Linn,97068,1962,4,2.5,615000,1.08,3450,10018
16328,2021-06-03,Single Family,Oregon City,97045,1994,5,3.0,575000,1.08,2349,8276
16329,2021-06-20,Single Family,Lake Oswego,97034,2006,5,4.0,1054775,1.08,3242,10018
16330,2021-06-03,Single Family,Oregon City,97045,1997,4,4.0,1375000,1.08,5390,326700
16331,2021-05-23,Single Family,West Linn,97068,1999,4,3.0,920000,1.08,4397,26571
16332,2021-06-03,Single Family,Oregon City,97045,1920,3,1.0,362500,1.08,1678,4791
16333,2021-06-20,Single Family,Lake Oswego,97035,2020,4,4.0,1239000,1.08,3623,10454
16334,2021-06-20,Single Family,Lake Oswego,97035,1993,4,3.0,1200000,1.08,3370,10454
16335,2021-06-03,Single Family,Oregon City,97045,1989,4,4.0,915000,1.08,4484,36590
16336,2021-05-23,Single Family,West Linn,97068,1995,6,10.0,6300000,1.08,14014,291416
16338,2021-06-03,Single Family,Oregon City,97045,2015,4,3.0,525000,1.08,2163,3484
16339,2021-05-21,Single Family,West Linn,97068,2009,4,3.0,799900,1.08,2853,4356
16340,2021-06-17,Single Family,Lake Oswego,97035,1965,3,2.0,749000,1.08,2068,11761
16342,2021-06-01,Single Family,Oregon City,97045,2018,4,4.0,1600000,1.08,4352,104544
16343,2021-06-17,Single Family,Lake Oswego,97034,1938,3,2.0,954000,1.08,2146,6098
16344,2021-05-21,Single Family,West Linn,97068,1988,4,3.0,960000,1.08,3750,14374
16345,2021-06-17,Single Family,Lake Oswego,97034,1955,3,3.0,635000,1.08,1879,13503
16346,2021-06-01,Single Family,Oregon City,97045,1978,3,2.0,615000,1.08,1982,47044
16347,2021-05-21,Single Family,West Linn,97068,1990,4,3.0,634500,1.08,1971,9583
16348,2021-06-17,Single Family,Lake Oswego,97034,1974,4,2.0,710000,1.08,2097,10018
16349,2021-06-01,Single Family,Oregon City,97045,2010,3,2.0,424140,1.08,1468,3049
16350,2021-05-20,Single Family,West Linn,97068,1999,5,5.0,975000,1.08,4968,10454
16351,2021-06-01,Single Family,Oregon City,97045,2019,5,4.0,876000,1.08,3230,10454
16352,2021-06-17,Single Family,Lake Oswego,97035,1986,4,3.0,925000,1.08,2432,8276
16353,2021-05-20,Single Family,West Linn,97068,2001,5,5.0,1436000,1.08,5175,45738
16354,2021-06-01,Single Family,Oregon City,97045,1974,4,3.0,500000,1.08,2100,19000
16355,2021-06-17,Single Family,Lake Oswego,97034,2017,4,4.0,1422500,1.08,3001,6098
16356,2021-06-17,Single Family,Lake Oswego,97035,1994,3,3.0,558000,1.08,2133,3049
16357,2021-06-01,Single Family,Oregon City,97045,2017,3,3.0,730000,1.08,2397,7840
16358,2021-05-20,Single Family,West Linn,97068,1996,4,3.0,825000,1.08,2517,10018
16359,2021-06-17,Single Family,Lake Oswego,97034,2011,4,4.0,4192500,1.08,4173,21780
16360,2021-05-20,Single Family,West Linn,97068,1990,3,3.0,730000,1.08,2697,7405
16361,2021-06-01,Single Family,Oregon City,97045,1990,4,3.0,849500,1.08,4099,217800
16362,2021-06-17,Single Family,Lake Oswego,97035,1962,3,3.0,600000,1.08,2019,11325
16363,2021-05-18,Single Family,West Linn,97068,1920,5,3.0,550000,1.08,2100,4791
16364,2021-05-28,Single Family,Beavercreek,97004,1991,3,3.0,880000,1.08,2540,43124
16365,2021-06-15,Single Family,Lake Oswego,97034,1963,4,3.0,885000,1.08,2485,7405
16366,2021-05-18,Single Family,West Linn,97068,1988,3,3.0,530000,1.08,2126,12000
16367,2021-06-15,Single Family,Lake Oswego,97035,1996,4,4.0,715000,1.12,2728,6098
16368,2021-05-28,Single Family,Oregon City,97045,1969,3,2.0,415000,1.08,1407,6969
16369,2021-05-18,Single Family,West Linn,97068,1920,3,1.0,405000,1.08,1353,4791
16370,2021-05-28,Single Family,Oregon City,97045,2018,4,3.0,659000,1.08,2581,11325
16371,2021-06-15,Single Family,Lake Oswego,97035,1999,3,3.5,1600000,1.08,2940,40515
16372,2021-05-18,Single Family,West Linn,97068,1976,4,3.0,654000,1.08,2496,11325
16374,2021-05-17,Single Family,West Linn,97068,1989,4,3.0,770000,1.08,2881,8276
16376,2021-06-15,Single Family,Lake Oswego,97034,1960,5,3.0,1000000,1.08,2548,20908
16377,2021-05-17,Single Family,West Linn,97068,2001,5,3.0,925000,1.08,3736,12196
16378,2021-05-28,Single Family,Oregon City,97045,1950,3,3.0,777000,1.08,2438,69696
16379,2021-06-15,Single Family,Lake Oswego,97034,1991,4,5.0,1635000,1.08,5343,15681
16380,2021-05-17,Single Family,West Linn,97068,1981,4,4.0,1300000,1.08,3780,23281
16381,2021-06-15,Single Family,Lake Oswego,97034,1957,3,3.0,950000,1.08,1612,13503
16382,2021-05-28,Single Family,Oregon City,97045,2020,3,3.0,642348,1.08,2448,6534
16383,2021-05-13,Single Family,West Linn,97068,1993,4,3.0,780000,1.08,2689,5662
16384,2021-06-15,Single Family,Lake Oswego,97034,1968,3,3.0,710000,1.08,2791,12632
16385,2021-05-28,Single Family,Oregon City,97045,1971,3,1.0,441000,1.08,1005,12632
16386,2021-05-13,Single Family,West Linn,97068,1990,4,3.0,570000,1.08,1828,8276
16387,2021-06-15,Single Family,Lake Oswego,97034,1938,3,4.0,3110000,1.08,2908,9147
16388,2021-05-28,Single Family,Oregon City,97045,1974,3,2.0,441000,1.08,1120,7405
16389,2021-05-13,Single Family,West Linn,97068,2008,4,3.0,976500,1.08,3228,8712
16391,2021-05-13,Single Family,West Linn,97068,1979,4,2.0,570000,1.08,1814,10454
16392,2021-06-15,Single Family,Lake Oswego,97035,1953,4,4.0,1310000,1.08,3912,17424
16393,2021-06-15,Single Family,Lake Oswego,97035,1990,4,3.0,910000,1.08,2586,8712
16394,2021-05-13,Single Family,West Linn,97068,1997,4,4.0,555000,1.08,2567,5662
16395,2021-05-28,Single Family,Oregon City,97045,2005,4,5.0,1080000,1.08,5277,119354
16396,2021-06-15,Single Family,Lake Oswego,97034,1957,3,2.0,900000,1.08,1988,8276
16397,2021-05-13,Single Family,West Linn,97068,1975,3,2.0,575000,1.08,2015,7840
16398,2021-05-28,Single Family,Oregon City,97045,1971,4,2.0,410000,1.08,1870,20908
16399,2021-06-15,Single Family,Lake Oswego,97035,1992,3,2.0,770000,1.08,1920,7840
16400,2021-05-13,Single Family,West Linn,97068,1978,5,3.0,1420000,1.08,4105,119790
16401,2021-05-28,Single Family,Oregon City,97045,2005,4,3.0,560000,1.08,2912,8712
16402,2021-06-14,Single Family,Lake Oswego,97035,2008,4,3.0,1265000,1.08,3420,10454
16403,2021-05-13,Single Family,West Linn,97068,1995,5,3.0,1025000,1.08,3940,10454
16404,2021-05-28,Single Family,Oregon City,97045,1976,3,2.0,445000,1.08,1430,7840
16405,2021-06-14,Single Family,Lake Oswego,97034,2002,4,4.0,1450000,1.08,4436,15681
16406,2021-05-12,Single Family,West Linn,97068,1960,3,2.0,760000,1.08,2052,19602
16407,2021-05-26,Single Family,Oregon City,97045,2021,4,2.0,665000,1.08,2194,7405
16408,2021-06-14,Single Family,Lake Oswego,97034,1992,4,4.0,1225000,1.08,3976,17859
16409,2021-05-12,Single Family,West Linn,97068,2020,4,4.0,909000,1.08,3577,7840
16410,2021-05-26,Single Family,Oregon City,97045,1976,3,2.0,385500,1.08,1404,19971
16411,2021-05-12,Single Family,West Linn,97068,1978,4,3.0,740000,1.08,3029,10454
16412,2021-06-14,Single Family,Lake Oswego,97034,1960,4,2.0,750000,1.08,1810,11761
16413,2021-05-26,Single Family,Oregon City,97045,1954,3,2.0,440000,1.08,1083,13068
16414,2021-06-14,Single Family,Lake Oswego,97034,1968,4,2.0,680000,1.08,1960,10018
16415,2021-05-12,Single Family,West Linn,97068,1972,4,2.0,570000,1.08,1432,10454
16416,2021-05-26,Single Family,Oregon City,97045,1997,3,2.0,445000,1.08,1402,8712
16417,2021-06-11,Single Family,Lake Oswego,97035,1997,2,2.5,400000,1.08,1101,832
16418,2021-05-12,Single Family,West Linn,97068,1992,4,3.0,650000,1.08,2694,7405
16419,2021-05-26,Single Family,Oregon City,97045,1900,3,2.0,502000,1.08,1914,5662
16420,2021-06-11,Single Family,Lake Oswego,97034,1910,2,1.0,640000,1.08,750,6000
16421,2021-05-12,Single Family,West Linn,97068,1966,5,3.0,1300000,1.08,3100,87120
16422,2021-06-11,Single Family,Lake Oswego,97035,1956,4,2.0,610000,1.08,1934,10018
16423,2021-05-26,Single Family,Oregon City,97045,2014,3,3.0,521000,1.08,2182,3484
16424,2021-05-12,Single Family,West Linn,97068,1985,5,4.0,759000,1.08,3431,9583
16425,2021-06-11,Single Family,Lake Oswego,97035,1980,3,2.0,636000,1.08,1182,10890
16426,2021-05-12,Single Family,West Linn,97068,1992,3,2.0,580000,1.08,1869,10018
16427,2021-05-26,Single Family,Oregon City,97045,1976,3,2.0,450000,1.08,1492,9147
16428,2021-05-12,Single Family,West Linn,97068,1970,3,2.0,620000,1.08,1397,10890
16429,2021-05-26,Single Family,Oregon City,97045,2006,5,3.0,590000,1.08,2430,9147
16430,2021-06-11,Single Family,Lake Oswego,97034,1930,2,1.0,575000,1.08,1848,4791
16431,2021-05-10,Single Family,West Linn,97068,1959,3,2.0,552000,1.08,1408,6534
16432,2021-05-26,Single Family,Oregon City,97045,2000,4,3.0,631000,1.08,2038,9583
16433,2021-06-11,Single Family,Lake Oswego,97034,1957,3,2.0,571000,1.08,1346,6534
16435,2021-05-26,Single Family,Oregon City,97045,1959,5,3.0,690000,1.08,3757,15245
16436,2021-05-21,Single Family,Oregon City,97045,1973,3,3.0,520000,1.08,1815,26571
16438,2021-06-11,Single Family,Lake Oswego,97035,1990,3,3.0,1085000,1.12,3185,8712
16439,2021-05-26,Single Family,Oregon City,97045,1970,3,2.0,427000,1.08,1188,10018
16440,2021-05-10,Single Family,West Linn,97068,1980,4,3.0,751000,1.08,3603,13503
16441,2021-06-11,Single Family,Lake Oswego,97035,1974,3,3.0,662200,1.08,1812,7840
16442,2021-05-20,Single Family,Oregon City,97045,2000,3,2.0,511150,1.08,1630,8712
16443,2021-05-09,Single Family,West Linn,97068,1905,2,1.0,460000,1.08,1002,4791
16444,2021-05-24,Single Family,Oregon City,97045,2002,5,6.0,1490000,1.08,8840,87120
16445,2021-07-15,Single Family,Happy Valley,97086,2014,4,3.0,695000,1.08,2992,5227
16446,2021-06-09,Single Family,Lake Oswego,97035,1985,4,3.0,1025000,1.08,3088,8712
16447,2021-05-09,Single Family,West Linn,97068,1997,3,2.5,470000,1.08,1889,4443
16449,2021-07-15,Single Family,Happy Valley,97086,2013,4,3.0,646000,1.08,2515,4356
16451,2021-07-15,Single Family,Happy Valley,97086,2017,4,2.0,700000,1.08,2098,6969
16452,2021-06-09,Single Family,Lake Oswego,97034,2003,5,4.0,1725000,1.08,4757,12196
16453,2021-05-07,Single Family,West Linn,97068,1988,4,3.0,806000,1.08,3526,11325
16455,2021-05-20,Single Family,Oregon City,97045,1971,4,3.0,550000,1.08,1816,20037
16458,2021-05-18,Single Family,Oregon City,97045,1979,3,3.0,710000,1.08,2992,217364
16459,2021-06-09,Single Family,Lake Oswego,97034,1971,5,3.0,655000,1.08,3755,22747
16460,2021-07-15,Single Family,Happy Valley,97086,2016,5,4.0,960000,1.08,4078,9583
16461,2021-05-07,Single Family,West Linn,97068,1920,4,3.0,665000,1.08,2199,10018
16462,2021-06-07,Single Family,Lake Oswego,97034,2014,3,3.0,720000,1.08,2858,10018
16463,2021-05-17,Single Family,Oregon City,97045,1994,4,3.0,500000,1.08,1898,7840
16464,2021-05-07,Single Family,West Linn,97068,1988,3,3.0,700000,1.08,2085,8712
16465,2021-07-15,Single Family,Happy Valley,97086,2013,6,3.0,605000,1.08,2943,8712
16466,2021-06-07,Single Family,Lake Oswego,97035,1985,4,3.0,1399888,1.08,3856,8712
16467,2021-05-07,Single Family,West Linn,97068,2002,3,3.0,545000,1.08,2380,3484
16468,2021-07-15,Single Family,Happy Valley,97086,2021,4,3.0,501190,1.08,1670,5227
16469,2021-06-06,Single Family,Lake Oswego,97034,1977,3,3.0,785000,1.08,2850,10018
16470,2021-05-17,Single Family,Oregon City,97045,2005,5,5.0,1350000,1.08,4225,66646
16471,2021-05-06,Single Family,West Linn,97068,1953,3,2.0,530000,1.08,1823,16117
16472,2021-07-15,Single Family,Happy Valley,97086,2013,3,3.0,700000,1.08,2600,7405
16474,2021-06-06,Single Family,Lake Oswego,97035,1987,3,3.0,685000,1.08,1800,6098
16475,2021-05-04,Single Family,West Linn,97068,1996,5,3.0,798000,1.08,3248,9583
16476,2021-07-15,Single Family,Happy Valley,97086,2006,4,5.0,1798000,1.08,5590,23522
16477,2021-06-06,Single Family,Lake Oswego,97034,1996,4,3.0,980000,1.08,3450,10454
16478,2021-05-13,Single Family,Oregon City,97045,1962,3,2.0,865000,1.08,2247,43995
16479,2021-05-04,Single Family,West Linn,97068,1991,4,3.0,1466000,1.08,3562,148104
16480,2021-06-06,Single Family,Lake Oswego,97034,1948,2,1.0,421000,1.08,1248,6098
16481,2021-05-13,Single Family,Oregon City,97045,1972,4,3.0,550000,1.08,1296,20473
16482,2021-05-04,Single Family,West Linn,97068,1986,4,3.0,622900,1.08,2927,10018
16483,2021-06-06,Single Family,Lake Oswego,97034,2005,4,5.0,4398000,1.08,4996,27442
16484,2021-07-15,Single Family,Happy Valley,97086,2021,3,3.0,504085,1.08,1670,3920
16485,2021-05-13,Single Family,Oregon City,97045,1974,3,2.1,578000,1.08,1343,39640
16486,2021-06-06,Single Family,Lake Oswego,97035,1989,4,3.0,950000,1.08,3021,10018
16488,2021-07-13,Single Family,Happy Valley,97086,1990,6,4.0,900000,1.08,3953,20037
16489,2021-05-12,Single Family,Oregon City,97045,1972,3,1.5,333668,1.08,1291,40195
16490,2021-06-03,Single Family,Lake Oswego,97035,1977,3,2.0,855000,1.08,1717,10890
16492,2021-05-12,Single Family,Oregon City,97045,1980,3,3.0,595000,1.08,2179,19602
16493,2021-05-04,Single Family,West Linn,97068,1993,6,6.0,1418000,1.08,6207,24829
16494,2021-06-03,Single Family,Lake Oswego,97034,1970,3,3.0,1050000,1.08,2679,8712
16495,2021-05-04,Single Family,West Linn,97068,1995,5,4.0,820000,1.08,4129,15245
16498,2021-06-03,Single Family,Lake Oswego,97034,2002,3,2.0,775000,1.08,2000,15382
16499,2021-05-04,Single Family,West Linn,97068,1946,3,2.0,500000,1.08,2260,10018
16500,2021-05-04,Single Family,West Linn,97068,1995,6,4.0,980000,1.08,4516,11325
16501,2021-06-03,Single Family,Lake Oswego,97034,1984,4,3.0,950000,1.08,3887,15681
16502,2021-07-12,Single Family,Happy Valley,97086,2006,5,4.0,600000,1.08,2935,4791
16504,2021-05-03,Single Family,West Linn,97068,1976,2,1.0,445000,1.08,1228,10503
16505,2021-07-12,Single Family,Happy Valley,97086,2004,4,4.0,1850000,1.08,5872,36590
16506,2021-06-03,Single Family,Lake Oswego,97034,1935,5,5.0,2004600,1.08,5710,31363
16507,2021-05-09,Single Family,Oregon City,97045,1939,5,3.0,755000,1.08,3870,273992
16508,2021-05-03,Single Family,West Linn,97068,1976,3,2.0,445000,1.08,1370,10018
16509,2021-07-12,Single Family,Happy Valley,97086,1993,4,5.0,1150000,1.08,5177,29620
16510,2021-06-03,Single Family,Lake Oswego,97034,2005,3,3.5,1200000,1.08,3900,1706
16511,2021-05-07,Single Family,Oregon City,97045,1920,3,2.0,510000,1.08,1271,20908
16512,2021-05-03,Single Family,West Linn,97068,1993,4,3.0,999999,1.08,3927,11761
16513,2021-07-12,Single Family,Happy Valley,97086,2021,4,3.0,599900,1.08,2144,3484
16514,2021-05-07,Single Family,Oregon City,97045,1900,3,3.0,600000,1.08,2263,51400
16515,2021-07-12,Single Family,Happy Valley,97086,2004,4,4.0,579900,1.08,2797,4356
16517,2021-06-03,Single Family,Lake Oswego,97034,1969,3,2.0,395000,1.08,1303,1875
16518,2021-05-07,Single Family,Oregon City,97045,1976,3,3.0,340000,1.08,2940,139828
16519,2021-04-29,Single Family,West Linn,97068,1992,3,3.0,875000,1.08,2758,55756
16520,2021-06-03,Single Family,Lake Oswego,97035,2006,4,4.0,1650000,1.08,4721,14374
16521,2021-07-12,Single Family,Happy Valley,97086,2005,5,4.0,799000,1.08,3808,11761
16522,2021-05-04,Single Family,Oregon City,97045,2001,3,2.0,431000,1.08,1484,6098
16523,2021-04-29,Single Family,West Linn,97068,1991,5,5.0,1535000,1.08,5436,53143
16524,2021-07-12,Single Family,Happy Valley,97086,1990,4,4.0,621000,1.08,2564,7585
16525,2021-06-03,Single Family,Lake Oswego,97035,2021,4,4.0,1899000,1.08,3854,12196
16526,2021-05-04,Single Family,Oregon City,97045,1975,3,2.0,615000,1.08,1770,20908
16527,2021-07-12,Single Family,Happy Valley,97086,1955,3,2.0,415000,1.08,1224,10890
16528,2021-04-29,Single Family,West Linn,97068,2004,4,4.0,710000,1.08,2995,4791
16529,2021-06-03,Single Family,Lake Oswego,97034,2011,4,4.0,1465000,1.08,3688,12632
16530,2021-07-09,Single Family,Happy Valley,97086,2005,4,2.5,660000,1.08,3001,6999
16531,2021-06-03,Single Family,Lake Oswego,97034,1968,5,3.0,1195000,1.08,4162,15681
16532,2021-05-03,Single Family,Oregon City,97045,2007,4,6.0,1450000,1.08,4974,78843
16533,2021-04-29,Single Family,West Linn,97068,1976,4,3.0,825000,1.08,2688,27634
16534,2021-07-09,Single Family,Happy Valley,97086,2000,3,3.0,710000,1.08,2531,8712
16535,2021-04-29,Single Family,Oregon City,97045,1990,3,2.0,620000,1.08,1501,87120
16537,2021-06-03,Single Family,Lake Oswego,97034,2015,3,3.0,1710000,1.08,3023,7840
16538,2021-04-29,Single Family,West Linn,97068,1968,3,1.0,399900,1.08,1144,10000
16540,2021-04-28,Single Family,Oregon City,97045,1910,2,2.0,665000,1.08,1103,371566
16541,2021-04-29,Single Family,West Linn,97068,1995,3,2.5,657000,1.08,2386,5662
16542,2021-06-03,Single Family,Lake Oswego,97035,2004,3,3.0,840000,1.08,2464,7840
16544,2021-04-26,Single Family,Oregon City,97045,1978,3,3.0,650000,1.08,2406,103672
16545,2021-04-29,Single Family,West Linn,97068,1958,3,1.0,525000,1.08,1132,10018
16546,2021-06-03,Single Family,Lake Oswego,97035,1981,3,2.0,572500,1.12,1502,3920
16547,2021-07-07,Single Family,Happy Valley,97086,2021,4,3.0,524145,1.08,1670,4791
16548,2021-04-26,Single Family,Oregon City,97045,2015,3,3.0,565000,1.08,3187,6098
16549,2021-04-29,Single Family,West Linn,97068,2016,4,4.0,798000,1.08,3836,4791
16551,2021-06-03,Single Family,Lake Oswego,97034,2004,4,6.0,1669000,1.08,6280,42688
16552,2021-04-23,Single Family,Oregon City,97045,1996,3,2.0,580000,1.08,1806,11761
16553,2021-04-29,Single Family,West Linn,97068,1996,4,3.0,945000,1.08,3787,21780
16554,2021-06-03,Single Family,Lake Oswego,97034,1988,4,3.0,802500,1.08,2525,8276
16555,2021-04-20,Single Family,Oregon City,97045,1972,4,2.0,537000,1.08,2245,20908
16556,2021-04-28,Single Family,West Linn,97068,1987,5,3.0,735000,1.08,3740,13068
16557,2021-06-03,Single Family,Lake Oswego,97034,1972,4,3.0,895000,1.08,2303,10454
16558,2021-04-18,Single Family,Oregon City,97045,2001,3,2.0,467000,1.08,1498,6969
16559,2021-04-28,Single Family,West Linn,97068,1995,4,3.0,880000,1.08,3821,11442
16560,2021-06-03,Single Family,Lake Oswego,97034,2002,5,5.0,1365000,1.08,4284,12196
16561,2021-04-15,Single Family,Oregon City,97045,1996,3,2.0,450000,1.08,1606,8276
16562,2021-04-28,Single Family,West Linn,97068,2020,4,4.0,1005000,1.08,3971,14810
16563,2021-07-07,Single Family,Happy Valley,97086,2021,6,4.0,924577,1.08,3624,7133
16565,2021-04-28,Single Family,West Linn,97068,1999,3,3.0,685000,1.08,2647,6969
16566,2021-04-15,Single Family,Oregon City,97045,2003,3,2.0,525000,1.08,1577,8712
16567,2021-07-07,Single Family,Happy Valley,97086,2005,4,3.0,760000,1.08,3506,10018
16568,2021-06-03,Single Family,Lake Oswego,97035,1989,4,3.0,1075000,1.08,3156,6969
16569,2021-04-26,Single Family,West Linn,97068,1900,2,2.0,537500,1.08,1488,4791
16570,2021-04-14,Single Family,Oregon City,97045,1994,3,2.0,782000,1.08,1440,1306800
16571,2021-07-07,Single Family,Happy Valley,97086,2020,3,3.0,514950,1.08,2566,4356
16572,2021-06-03,Single Family,Lake Oswego,97034,2004,4,3.0,1055000,1.08,3360,6098
16573,2021-07-06,Single Family,Happy Valley,97086,2003,5,3.0,650600,1.08,3300,6621
16574,2021-04-26,Single Family,West Linn,97068,1950,3,2.0,575000,1.08,1558,6969
16575,2021-06-03,Single Family,Lake Oswego,97034,1949,3,2.0,1070550,1.08,2068,23522
16577,2021-07-01,Single Family,Happy Valley,97086,1993,5,3.0,1200000,1.08,4040,218235
