Sale Date,City,Zip Code,Year Built,Bed,Bath,Sale Price,Square Feet,Lot Size,$/SF,Zip Population,Zip SqMi,Zip Pop Density,Zip Mean HHI
2020-08-11,Gresham,97080,1974,4,3,385500,1838,8712,209.74,31446,23.246,1352.74886,97765
2020-09-24,Gresham,97080,1995,3,2,330000,1320,5662,250,31446,23.246,1352.74886,97765
2020-09-24,Gresham,97080,1959,3,2,368500,1776,16988,207.49,31446,23.246,1352.74886,97765
2020-08-19,Gresham,97080,1991,3,2,374000,1372,11325,272.59,31446,23.246,1352.74886,97765
2021-05-28,Gresham,97080,2004,3,3,875000,2322,20038,376.83,31446,23.246,1352.74886,97765
2020-07-27,Gresham,97080,1969,4,2,570000,2696,25264,211.42,31446,23.246,1352.74886,97765
2020-07-27,Gresham,97080,1980,4,3,430000,2332,9147,184.39,31446,23.246,1352.74886,97765
2020-09-29,Gresham,97080,1981,3,2,399000,1835,7405,217.44,31446,23.246,1352.74886,97765
2020-07-27,Gresham,97080,1977,3,2,300000,1404,7840,213.68,31446,23.246,1352.74886,97765
2020-10-02,Gresham,97080,1990,3,2,366950,1502,10018,244.31,31446,23.246,1352.74886,97765
2020-07-30,Gresham,97080,2007,5,3,516000,3014,7405,171.2,31446,23.246,1352.74886,97765
2020-08-24,Gresham,97080,1979,3,2,345000,1400,7840,246.43,31446,23.246,1352.74886,97765
2020-10-08,Gresham,97080,2018,4,3,379000,1863,3049,203.44,31446,23.246,1352.74886,97765
2020-07-30,Gresham,97080,1979,3,2,272000,1064,7464,255.64,31446,23.246,1352.74886,97765
2020-10-08,Gresham,97080,1981,3,2,367500,1292,7405,284.44,31446,23.246,1352.74886,97765
2020-07-30,Gresham,97080,1983,4,3,420000,1838,8276,228.51,31446,23.246,1352.74886,97765
2020-07-30,Gresham,97080,1978,4,3,409900,2079,8712,197.16,31446,23.246,1352.74886,97765
2020-10-15,Gresham,97080,2020,3,3,443000,2114,4791,209.56,31446,23.246,1352.74886,97765
2020-08-05,Gresham,97080,1979,3,2,359900,1468,7840,245.16,31446,23.246,1352.74886,97765
2020-08-05,Gresham,97080,1972,3,3,535000,2834,12632,188.78,31446,23.246,1352.74886,97765
2020-10-15,Gresham,97080,2008,3,3,555000,2906,9147,190.98,31446,23.246,1352.74886,97765
2020-08-07,Gresham,97080,1989,3,2,440000,1873,9583,234.92,31446,23.246,1352.74886,97765
2020-08-10,Gresham,97080,1978,3,3,449900,2589,10018,173.77,31446,23.246,1352.74886,97765
2020-08-11,Gresham,97080,1988,4,3,450000,2112,8712,213.07,31446,23.246,1352.74886,97765
2020-10-21,Gresham,97080,1991,3,2,430000,1769,8276,243.08,31446,23.246,1352.74886,97765
2020-10-21,Gresham,97080,1979,3,2,375000,1312,7840,285.82,31446,23.246,1352.74886,97765
2020-08-16,Gresham,97080,1977,4,3,445000,1714,7405,259.63,31446,23.246,1352.74886,97765
2020-09-29,Gresham,97080,1976,3,2,390000,1622,7405,240.44,31446,23.246,1352.74886,97765
2020-10-22,Gresham,97080,1995,3,3,429000,1734,6534,247.4,31446,23.246,1352.74886,97765
2020-08-18,Gresham,97080,1970,4,2,455000,2948,42253,154.34,31446,23.246,1352.74886,97765
2020-10-08,Gresham,97080,1981,3,2,345000,1428,7840,241.6,31446,23.246,1352.74886,97765
2020-10-25,Gresham,97080,1990,3,3,555000,2109,10890,263.16,31446,23.246,1352.74886,97765
2020-08-18,Gresham,97080,1980,5,3,505000,3583,10018,140.94,31446,23.246,1352.74886,97765
2020-08-19,Gresham,97080,1984,3,2,378000,1750,9147,216,31446,23.246,1352.74886,97765
2020-10-27,Gresham,97080,2001,3,2,364500,1417,5227,257.23,31446,23.246,1352.74886,97765
2020-09-29,Gresham,97080,1996,4,3,465000,2186,7405,212.72,31446,23.246,1352.74886,97765
2020-10-27,Gresham,97080,2005,3,3,399800,1512,5227,264.42,31446,23.246,1352.74886,97765
2020-08-21,Gresham,97080,1994,4,4,500000,3273,11325,152.77,31446,23.246,1352.74886,97765
2020-10-29,Gresham,97080,1975,3,2,350000,1393,10018,251.26,31446,23.246,1352.74886,97765
2020-10-29,Gresham,97080,1982,3,2,385000,1418,7405,271.51,31446,23.246,1352.74886,97765
2020-08-24,Gresham,97080,1978,3,3,399000,1803,7840,221.3,31446,23.246,1352.74886,97765
2020-10-29,Gresham,97080,2007,3,2,460000,2001,6969,229.89,31446,23.246,1352.74886,97765
2020-08-26,Gresham,97080,1978,3,2,343000,1260,7405,272.22,31446,23.246,1352.74886,97765
2020-10-02,Gresham,97080,1960,2,1,315000,1776,7405,177.36,31446,23.246,1352.74886,97765
2020-08-26,Gresham,97080,1981,3,2,387000,1403,11325,275.84,31446,23.246,1352.74886,97765
2020-10-07,Gresham,97080,1980,3,2,385000,1625,8276,236.92,31446,23.246,1352.74886,97765
2020-08-27,Gresham,97080,1988,3,3,407900,1663,8276,245.28,31446,23.246,1352.74886,97765
2020-10-30,Gresham,97080,1952,4,2,506000,2499,37897,202.48,31446,23.246,1352.74886,97765
2020-08-30,Gresham,97080,1979,3,2,380000,1736,9147,218.89,31446,23.246,1352.74886,97765
2020-10-08,Gresham,97080,1977,3,2,353000,1102,5227,320.33,31446,23.246,1352.74886,97765
2020-09-01,Gresham,97080,2014,4,3,487500,2226,6534,219,31446,23.246,1352.74886,97765
2020-09-01,Gresham,97080,1989,4,3,450000,2552,8276,176.33,31446,23.246,1352.74886,97765
2020-11-04,Gresham,97080,1962,4,2,420000,2577,9583,162.98,31446,23.246,1352.74886,97765
2020-11-09,Gresham,97080,1995,3,2,365000,1416,5662,257.77,31446,23.246,1352.74886,97765
2020-09-04,Gresham,97080,1978,4,3,520000,2472,10454,210.36,31446,23.246,1352.74886,97765
2020-11-09,Gresham,97080,1974,4,3,429900,2100,9147,204.71,31446,23.246,1352.74886,97765
2020-11-05,Gresham,97080,1979,3,2,373000,1092,8276,341.58,31446,23.246,1352.74886,97765
2020-09-07,Gresham,97080,1986,3,3,483000,2411,13939,200.33,31446,23.246,1352.74886,97765
2020-11-10,Gresham,97080,1995,4,3,475000,2808,9147,169.16,31446,23.246,1352.74886,97765
2020-09-10,Gresham,97080,1991,3,3,625000,2418,22215,258.48,31446,23.246,1352.74886,97765
2020-11-12,Gresham,97080,1981,3,2,412000,1449,10018,284.33,31446,23.246,1352.74886,97765
2020-11-09,Gresham,97080,1988,4,2,399500,1517,7840,263.35,31446,23.246,1352.74886,97765
2020-09-15,Gresham,97080,1980,4,3,421500,2354,8276,179.06,31446,23.246,1352.74886,97765
2020-10-19,Gresham,97080,2008,3,3,410000,1963,6534,208.86,31446,23.246,1352.74886,97765
2020-09-18,Gresham,97080,1975,3,3,474000,2889,10018,164.07,31446,23.246,1352.74886,97765
2020-11-13,Gresham,97080,2002,3,2,391500,1324,4791,295.69,31446,23.246,1352.74886,97765
2020-09-24,Gresham,97080,1962,5,4,749000,4728,26571,158.42,31446,23.246,1352.74886,97765
2020-08-27,Gresham,97080,1988,3,3,395000,1527,10454,258.68,31446,23.246,1352.74886,97765
2020-09-24,Gresham,97080,1998,4,3,529900,3200,8276,165.59,31446,23.246,1352.74886,97765
2020-09-24,Gresham,97080,1984,3,3,380000,1872,10890,202.99,31446,23.246,1352.74886,97765
2020-09-10,Gresham,97080,1997,4,3,484900,2547,7840,190.38,31446,23.246,1352.74886,97765
2020-10-02,Gresham,97080,1976,3,1,330500,1080,10018,306.02,31446,23.246,1352.74886,97765
2020-11-19,Gresham,97080,1996,3,2,360000,1345,5227,267.66,31446,23.246,1352.74886,97765
2020-10-07,Gresham,97080,1984,3,2,400000,1508,17859,265.25,31446,23.246,1352.74886,97765
2020-11-19,Gresham,97080,1978,3,3,422000,1904,10454,221.64,31446,23.246,1352.74886,97765
2020-10-08,Gresham,97080,1980,3,2,383000,1530,7840,250.33,31446,23.246,1352.74886,97765
2020-09-16,Gresham,97080,1984,3,2,425000,1807,8712,235.2,31446,23.246,1352.74886,97765
2020-10-08,Gresham,97080,2001,5,4,559000,2916,16988,191.7,31446,23.246,1352.74886,97765
2021-06-29,Gresham,97080,1975,5,3,600000,3248,106286,184.73,31446,23.246,1352.74886,97765
2020-07-14,Portland,97205,1979,3,4,838000,2909,6098,288.07,1651,1.249,1321.857486,79657
2020-07-10,Portland,97205,1974,4,3,1450000,3506,17424,413.58,1651,1.249,1321.857486,79657
2021-04-18,Portland,97205,1956,4,3,791000,2223,4791,355.83,1651,1.249,1321.857486,79657
2021-04-18,Portland,97205,1990,3,3,992612,2576,6969,385.33,1651,1.249,1321.857486,79657
2021-04-01,Portland,97205,1976,4,4,1040000,2384,6969,436.24,1651,1.249,1321.857486,79657
2021-03-04,Portland,97205,2005,4,5,1525000,5461,6969,279.25,1651,1.249,1321.857486,79657
2021-03-01,Portland,97205,1998,4,3,1495000,3993,7405,374.41,1651,1.249,1321.857486,79657
2021-06-17,Portland,97205,1993,3,3,950000,2778,8276,341.97,1651,1.249,1321.857486,79657
2020-12-18,Portland,97205,1963,3,3,975000,2465,5662,395.54,1651,1.249,1321.857486,79657
2020-12-29,Portland,97205,1995,3,3,935000,2132,7840,438.56,1651,1.249,1321.857486,79657
2021-05-13,Portland,97205,1981,3,3,799999,2537,6969,315.33,1651,1.249,1321.857486,79657
2020-09-30,Portland,97205,1963,3,3,1165000,2662,8600,437.64,1651,1.249,1321.857486,79657
2020-11-10,Portland,97205,2001,2,3,880000,2518,5662,349.48,1651,1.249,1321.857486,79657
2020-10-27,Portland,97205,1971,2,1,557000,1645,4500,338.6,1651,1.249,1321.857486,79657
2021-07-09,Portland,97236,1957,3,2,395000,1020,6969,387.25,9853,7.614,1294.063567,69998
2021-07-15,Portland,97236,1963,4,2,599900,1920,192535,312.45,9853,7.614,1294.063567,69998
2021-07-15,Portland,97236,1959,5,2,480000,2179,6969,220.28,9853,7.614,1294.063567,69998
2021-02-18,Portland,97236,1976,3,2,358000,1568,7405,228.32,9853,7.614,1294.063567,69998
2021-05-28,Portland,97236,1959,3,1,357500,1150,7405,310.87,9853,7.614,1294.063567,69998
2021-06-07,Portland,97236,1959,3,2,430000,2180,8712,197.25,9853,7.614,1294.063567,69998
2021-06-23,Portland,97236,1959,3,2,420000,2180,7840,192.66,9853,7.614,1294.063567,69998
2021-04-23,Portland,97236,2008,4,2.5,360000,1889,3847,190.58,9853,7.614,1294.063567,69998
2021-04-12,Portland,97236,1959,3,2,375000,1386,8276,270.56,9853,7.614,1294.063567,69998
2021-03-26,Portland,97236,1958,3,1,320000,960,7405,333.33,9853,7.614,1294.063567,69998
2020-09-21,Portland,97236,1974,3,2,330900,1344,8712,246.21,9853,7.614,1294.063567,69998
2020-09-27,Portland,97236,1959,3,2,353000,2180,7405,161.93,9853,7.614,1294.063567,69998
2020-11-13,Portland,97236,1976,3,2,400000,1850,10454,216.22,9853,7.614,1294.063567,69998
2020-11-18,Portland,97236,1959,5,2,399900,2180,7405,183.44,9853,7.614,1294.063567,69998
2020-11-29,Portland,97236,1957,4,3,398000,1800,6969,221.11,9853,7.614,1294.063567,69998
2021-01-04,Portland,97236,1959,3,1,310000,1090,8712,284.4,9853,7.614,1294.063567,69998
2020-07-24,Portland,97236,1959,3,2,359900,2531,7840,142.2,9853,7.614,1294.063567,69998
2020-08-04,Portland,97236,1959,4,2,370000,2180,7840,169.72,9853,7.614,1294.063567,69998
2020-08-05,Portland,97236,1959,3,1,330000,1441,7405,229.01,9853,7.614,1294.063567,69998
2020-08-24,Portland,97236,1959,4,2,290000,1350,8276,214.81,9853,7.614,1294.063567,69998
2020-08-27,Portland,97236,1959,3,1,305000,1630,7405,187.12,9853,7.614,1294.063567,69998
2020-09-02,Portland,97236,1959,3,2,385000,2312,9583,166.52,9853,7.614,1294.063567,69998
2020-12-22,Portland,97236,1951,2,1,349995,896,8276,390.62,9853,7.614,1294.063567,69998
2021-07-01,Portland,97236,2014,3,3,745000,2807,9583,265.41,9853,7.614,1294.063567,69998
2021-06-20,Portland,97236,2008,6,4,720000,3577,7405,201.29,9853,7.614,1294.063567,69998
2021-07-06,Portland,97236,2002,5,4,738000,4327,13068,170.56,9853,7.614,1294.063567,69998
2021-05-21,Portland,97236,2003,5,3,745000,4481,12632,166.26,9853,7.614,1294.063567,69998
2021-05-18,Portland,97236,1988,5,4,714000,4462,20473,160.02,9853,7.614,1294.063567,69998
2021-05-06,Portland,97236,2005,3,3,685000,3259,8712,210.19,9853,7.614,1294.063567,69998
2021-05-06,Portland,97236,2007,5,4,750000,4789,8276,156.61,9853,7.614,1294.063567,69998
2021-04-14,Portland,97236,2015,6,4,745000,3683,6098,202.28,9853,7.614,1294.063567,69998
2021-04-06,Portland,97236,1971,4,2,769000,3000,138085,256.33,9853,7.614,1294.063567,69998
2021-05-26,Portland,97236,1961,4,3,680000,2706,20908,251.29,9853,7.614,1294.063567,69998
2020-07-27,Portland,97236,1960,3,2,343000,1308,8712,262.23,9853,7.614,1294.063567,69998
2020-07-24,Portland,97236,1970,3,2,309000,1320,8276,234.09,9853,7.614,1294.063567,69998
2020-07-24,Portland,97236,1953,3,1,321000,816,9147,393.38,9853,7.614,1294.063567,69998
2020-07-19,Portland,97236,1958,3,2,369000,1258,8276,293.32,9853,7.614,1294.063567,69998
2020-07-16,Portland,97236,1970,3,1,335000,912,7405,367.32,9853,7.614,1294.063567,69998
2020-07-16,Portland,97236,1951,2,2,286500,1290,7405,222.09,9853,7.614,1294.063567,69998
2020-07-14,Portland,97236,1977,3,2,319000,1814,10890,175.85,9853,7.614,1294.063567,69998
2020-07-08,Portland,97236,1955,2,2,324000,1306,13503,248.09,9853,7.614,1294.063567,69998
2020-07-08,Portland,97236,1981,3,2,305250,1040,5662,293.51,9853,7.614,1294.063567,69998
2021-03-15,Portland,97236,1957,4,2,429900,1463,13068,293.85,9853,7.614,1294.063567,69998
2020-08-13,Portland,97236,2019,5,4,699000,4140,12196,168.84,9853,7.614,1294.063567,69998
2021-04-18,Portland,97236,2007,4,3,660000,2949,10018,223.8,9853,7.614,1294.063567,69998
2021-06-01,Portland,97236,1990,9,9,740000,3050,6534,242.62,9853,7.614,1294.063567,69998
2020-12-08,Portland,97236,2002,6,4,677500,4806,7840,140.97,9853,7.614,1294.063567,69998
2021-02-04,Portland,97236,2001,6,4,749900,4777,10454,156.98,9853,7.614,1294.063567,69998
2021-03-04,Portland,97236,1957,4,2,354000,1359,12196,260.49,9853,7.614,1294.063567,69998
2021-03-04,Portland,97236,1983,3,1,315000,1172,3920,268.77,9853,7.614,1294.063567,69998
2021-03-01,Portland,97236,1987,3,1,375000,1070,5227,350.47,9853,7.614,1294.063567,69998
2021-03-10,Portland,97236,1955,3,1,315000,1242,13068,253.62,9853,7.614,1294.063567,69998
2021-04-06,Portland,97236,1963,3,2,355000,1044,7405,340.04,9853,7.614,1294.063567,69998
2021-04-20,Portland,97236,1966,3,1,353000,864,6969,408.56,9853,7.614,1294.063567,69998
2021-04-20,Portland,97236,1987,3,2,350000,1402,10018,249.64,9853,7.614,1294.063567,69998
2021-04-22,Portland,97236,2000,4,3,365000,1635,5227,223.24,9853,7.614,1294.063567,69998
2021-04-23,Portland,97236,1951,3,1,350000,1044,9147,335.25,9853,7.614,1294.063567,69998
2021-04-29,Portland,97236,1960,3,1.5,300000,1398,8000,214.59,9853,7.614,1294.063567,69998
2021-05-03,Portland,97236,1986,2,1,365000,992,5227,367.94,9853,7.614,1294.063567,69998
2021-05-04,Portland,97236,2003,3,3,375000,1256,3484,298.57,9853,7.614,1294.063567,69998
2021-05-07,Portland,97236,1953,3,2,370000,1543,7405,239.79,9853,7.614,1294.063567,69998
2021-06-03,Portland,97236,1954,2,1,339000,904,6098,375,9853,7.614,1294.063567,69998
2021-06-07,Portland,97236,1963,3,1,373000,1008,6969,370.04,9853,7.614,1294.063567,69998
2021-06-09,Portland,97236,2004,3,0,318000,1324,2613,240.18,9853,7.614,1294.063567,69998
2021-06-11,Portland,97236,1962,4,1,370000,1074,6969,344.51,9853,7.614,1294.063567,69998
2021-06-15,Portland,97236,1954,2,2,350000,1109,6969,315.6,9853,7.614,1294.063567,69998
2021-06-20,Portland,97236,1960,3,1.5,165000,1040,7124,158.65,9853,7.614,1294.063567,69998
2021-06-29,Portland,97236,1971,3,1,298000,1356,7840,219.76,9853,7.614,1294.063567,69998
2021-07-01,Portland,97236,1959,3,1,375000,1341,10018,279.64,9853,7.614,1294.063567,69998
2021-07-09,Portland,97236,1965,4,2,300000,1336,3049,224.55,9853,7.614,1294.063567,69998
2021-07-09,Portland,97236,1952,2,2,330500,1123,10000,294.3,9853,7.614,1294.063567,69998
2021-07-15,Portland,97236,1977,3,2,375000,1120,8276,334.82,9853,7.614,1294.063567,69998
2020-09-18,Portland,97236,1997,3,2,350000,1199,6098,291.91,9853,7.614,1294.063567,69998
2020-09-18,Portland,97236,1962,3,1,320000,864,6969,370.37,9853,7.614,1294.063567,69998
2020-09-21,Portland,97236,1962,3,1,347000,960,7405,361.46,9853,7.614,1294.063567,69998
2020-09-21,Portland,97236,1965,3,2,350000,1512,7840,231.48,9853,7.614,1294.063567,69998
2020-09-24,Portland,97236,1976,3,2,328400,1248,9583,263.14,9853,7.614,1294.063567,69998
2020-09-24,Portland,97236,1963,3,1.5,320000,1254,6969,255.18,9853,7.614,1294.063567,69998
2020-09-24,Portland,97236,2020,3,2.5,375000,1600,2563,234.38,9853,7.614,1294.063567,69998
2020-09-24,Portland,97236,1962,3,1,320000,864,6969,370.37,9853,7.614,1294.063567,69998
2020-09-27,Portland,97236,1994,3,2,289000,1296,3920,222.99,9853,7.614,1294.063567,69998
2020-09-29,Portland,97236,1977,3,2,344150,1236,10454,278.44,9853,7.614,1294.063567,69998
2020-09-29,Portland,97236,1981,3,2,350000,1008,7840,347.22,9853,7.614,1294.063567,69998
2020-10-07,Portland,97236,1966,3,2,355000,1260,9147,281.75,9853,7.614,1294.063567,69998
2020-10-07,Portland,97236,1970,3,1,315000,1000,10018,315,9853,7.614,1294.063567,69998
2020-10-16,Portland,97236,1970,3,2,315000,1008,7840,312.5,9853,7.614,1294.063567,69998
2020-10-16,Portland,97236,1953,2,1,315000,932,9583,337.98,9853,7.614,1294.063567,69998
2020-10-19,Portland,97236,2000,3,2.5,250000,1506,4525,166,9853,7.614,1294.063567,69998
2020-10-19,Portland,97236,1953,3,1,330000,1077,10570,306.41,9853,7.614,1294.063567,69998
2020-10-30,Portland,97236,1954,3,1,230000,988,8276,232.79,9853,7.614,1294.063567,69998
2020-10-30,Portland,97236,1951,2,1,300000,1440,6969,208.33,9853,7.614,1294.063567,69998
2020-11-02,Portland,97236,1999,3,2,343750,1200,6098,286.46,9853,7.614,1294.063567,69998
2020-11-02,Portland,97236,2004,4,3,363500,1798,4791,202.17,9853,7.614,1294.063567,69998
2020-11-04,Portland,97236,1984,3,1,310000,1140,4356,271.93,9853,7.614,1294.063567,69998
2020-11-05,Portland,97236,1965,3,2,355000,910,7840,390.11,9853,7.614,1294.063567,69998
2020-11-05,Portland,97236,1962,4,2,370000,1700,8712,217.65,9853,7.614,1294.063567,69998
2020-11-12,Portland,97236,1963,3,2,339125,1398,8276,242.58,9853,7.614,1294.063567,69998
2020-11-15,Portland,97236,1960,3,2,368500,1636,9147,225.24,9853,7.614,1294.063567,69998
2020-11-15,Portland,97236,1974,3,1,345000,960,6534,359.38,9853,7.614,1294.063567,69998
2020-11-19,Portland,97236,1977,3,2,358000,1006,12196,355.86,9853,7.614,1294.063567,69998
2020-11-19,Portland,97236,2002,3,2,340000,1050,5227,323.81,9853,7.614,1294.063567,69998
2020-11-19,Portland,97236,1979,3,2,360000,1432,11325,251.4,9853,7.614,1294.063567,69998
2020-11-24,Portland,97236,1963,4,2,365200,1810,6969,201.77,9853,7.614,1294.063567,69998
2020-11-24,Portland,97236,2009,4,3,375000,1593,4791,235.4,9853,7.614,1294.063567,69998
2020-11-29,Portland,97236,1957,3,2,328000,1384,4791,236.99,9853,7.614,1294.063567,69998
2020-12-04,Portland,97236,1970,3,1,310000,858,7405,361.31,9853,7.614,1294.063567,69998
2020-12-07,Portland,97236,1963,3,3,365000,1833,6969,199.13,9853,7.614,1294.063567,69998
2020-12-07,Portland,97236,1969,4,2,365000,2212,9147,165.01,9853,7.614,1294.063567,69998
2021-01-26,Portland,97236,1987,3,2,372000,1472,5227,252.72,9853,7.614,1294.063567,69998
2020-12-08,Portland,97236,1981,3,2,360000,1544,12196,233.16,9853,7.614,1294.063567,69998
2020-12-08,Portland,97236,1999,3,2,350000,1296,7405,270.06,9853,7.614,1294.063567,69998
2020-12-08,Portland,97236,1976,3,2,320000,1066,10018,300.19,9853,7.614,1294.063567,69998
2020-12-10,Portland,97236,1992,3,3,310000,1448,5227,214.09,9853,7.614,1294.063567,69998
2020-12-10,Portland,97236,1962,3,2,367000,1354,8276,271.05,9853,7.614,1294.063567,69998
2020-12-13,Portland,97236,1962,3,1,332800,912,6969,364.91,9853,7.614,1294.063567,69998
2020-12-16,Portland,97236,1996,3,3,372500,1489,6098,250.17,9853,7.614,1294.063567,69998
2020-12-18,Portland,97236,1953,2,1,330000,1232,9583,267.86,9853,7.614,1294.063567,69998
2020-12-16,Portland,97236,1961,2,1,260000,1650,6969,157.58,9853,7.614,1294.063567,69998
2020-12-30,Portland,97236,1966,6,2,350000,1832,7840,191.05,9853,7.614,1294.063567,69998
2021-02-10,Portland,97236,2001,2,2.5,258000,1242,1596,207.73,9853,7.614,1294.063567,69998
2021-01-15,Portland,97236,1954,2,1,256200,1171,7840,218.79,9853,7.614,1294.063567,69998
2021-01-15,Portland,97236,1997,3,2,360000,1170,4791,307.69,9853,7.614,1294.063567,69998
2021-01-21,Portland,97236,1951,2,1,235000,750,15681,313.33,9853,7.614,1294.063567,69998
2021-01-21,Portland,97236,1992,3,2,310000,1400,7405,221.43,9853,7.614,1294.063567,69998
2021-01-21,Portland,97236,1962,3,1,321000,912,7840,351.97,9853,7.614,1294.063567,69998
2021-01-27,Portland,97236,1980,3,3,272000,1520,9583,178.95,9853,7.614,1294.063567,69998
2021-01-29,Portland,97236,2000,3,2,337000,1197,4356,281.54,9853,7.614,1294.063567,69998
2021-02-01,Portland,97236,1966,3,1,220000,1164,8712,189,9853,7.614,1294.063567,69998
2021-02-18,Portland,97236,1962,3,1,350000,912,7840,383.77,9853,7.614,1294.063567,69998
2021-02-24,Portland,97236,1957,4,2,316100,1632,6969,193.69,9853,7.614,1294.063567,69998
2021-02-26,Portland,97236,1998,3,2.5,323000,1338,6210,241.41,9853,7.614,1294.063567,69998
2021-04-18,Portland,97236,1963,3,1,371500,864,7840,429.98,9853,7.614,1294.063567,69998
2021-04-18,Portland,97236,1997,4,2,345000,1258,4320,274.24,9853,7.614,1294.063567,69998
2021-04-01,Portland,97236,1964,2,2,375000,1086,6969,345.3,9853,7.614,1294.063567,69998
2021-03-31,Portland,97236,1978,3,1.5,352543,1892,10675,186.33,9853,7.614,1294.063567,69998
2021-03-26,Portland,97236,2000,4,3,242243,1809,5227,133.91,9853,7.614,1294.063567,69998
2021-03-23,Portland,97236,1967,3,1,365000,864,8712,422.45,9853,7.614,1294.063567,69998
2021-03-23,Portland,97236,1966,4,3,362000,2428,6969,149.09,9853,7.614,1294.063567,69998
2021-03-23,Portland,97236,1951,2,1,308900,740,6969,417.43,9853,7.614,1294.063567,69998
2021-03-18,Portland,97236,1982,3,1,353500,960,6969,368.23,9853,7.614,1294.063567,69998
2021-03-18,Portland,97236,1964,3,2,371000,1812,7405,204.75,9853,7.614,1294.063567,69998
2021-03-12,Portland,97236,1963,3,1,363200,912,6969,398.25,9853,7.614,1294.063567,69998
2021-03-12,Portland,97236,1951,3,2,313000,2115,6098,147.99,9853,7.614,1294.063567,69998
2021-03-12,Portland,97236,1957,3,1,325000,840,8276,386.9,9853,7.614,1294.063567,69998
2020-07-07,Portland,97236,1993,4,4,535000,3696,6969,144.75,9853,7.614,1294.063567,69998
2020-07-10,Portland,97236,2007,4,3,525000,2697,7840,194.66,9853,7.614,1294.063567,69998
